visitor_id,Last_Purchase_Date,Recency,Frequency,Monetary
753494,25:00.0,34,1,1
134248,10:04.0,13,1,1
211211,12:49.0,127,1,1
1004110,54:44.0,84,1,1
665150,46:46.0,134,1,1
673331,55:27.0,11,1,1
792383,14:48.0,135,1,1
361527,47:58.0,123,1,1
1031226,42:49.0,116,1,1
534914,04:11.0,46,1,1
1017973,53:10.0,67,1,1
897873,54:59.0,106,1,1
841560,26:18.0,1,1,1
6431,16:46.0,53,1,1
1175740,25:58.0,122,1,1
885513,32:45.0,117,1,1
264653,53:45.0,56,1,1
41416,26:48.0,7,1,1
264398,50:03.0,107,1,1
270876,25:32.0,136,1,1
856897,28:18.0,119,1,1
650815,57:14.0,50,1,1
1208747,58:49.0,138,1,1
989360,12:34.0,120,1,1
1143105,30:42.0,75,1,1
995122,50:12.0,24,1,1
628771,29:33.0,71,1,1
1019052,47:11.0,72,1,1
921915,57:48.0,2,1,1
1396286,42:43.0,32,1,1
114108,51:45.0,27,1,1
310867,10:28.0,67,1,1
1166580,14:16.0,85,1,1
122552,33:52.0,14,1,1
1265850,07:31.0,102,1,1
1114887,14:48.0,22,1,1
248503,49:12.0,119,1,1
230478,56:48.0,114,1,1
1058388,05:51.0,101,1,1
1380534,23:17.0,11,1,1
1181007,07:25.0,110,1,1
433031,20:19.0,137,1,1
671934,24:21.0,122,1,1
293077,16:19.0,115,1,1
146505,56:13.0,15,1,1
542159,00:46.0,9,1,1
1377165,39:02.0,59,1,1
779794,29:57.0,9,1,1
1357391,48:44.0,94,1,1
598472,47:03.0,136,1,1
1019510,13:51.0,66,1,1
1251841,20:45.0,65,1,1
323691,18:12.0,50,1,1
185947,47:27.0,75,1,1
408637,04:38.0,113,1,1
726129,02:21.0,78,1,1
166173,29:03.0,106,1,1
781583,08:08.0,43,1,1
848052,48:55.0,66,1,1
791616,29:02.0,62,1,1
40251,39:21.0,92,1,1
831387,33:45.0,29,1,1
532126,52:34.0,117,1,1
1119195,47:16.0,96,1,1
125197,27:37.0,86,1,1
52940,07:43.0,85,1,1
81742,00:52.0,30,1,1
867219,40:31.0,8,1,1
1100884,11:47.0,123,1,1
9099,40:36.0,88,1,1
54002,39:11.0,111,1,1
116272,55:39.0,85,1,1
338364,53:20.0,26,1,1
1048650,22:35.0,32,1,1
826804,20:50.0,26,1,1
374700,06:53.0,44,1,1
723312,36:35.0,30,1,1
710623,14:49.0,125,1,1
1124499,07:39.0,73,1,1
194560,51:15.0,71,1,1
1151581,12:14.0,57,1,1
415676,09:04.0,98,1,1
196080,24:23.0,94,1,1
1220875,29:43.0,136,1,1
1338668,58:57.0,60,1,1
815466,14:13.0,7,1,1
452653,00:34.0,124,1,1
1006114,00:35.0,32,1,1
62893,22:35.0,59,1,1
673557,14:35.0,51,1,1
588087,19:48.0,101,1,1
357339,03:48.0,100,1,1
1246703,24:52.0,33,1,1
185025,39:12.0,134,1,1
796090,59:11.0,135,1,1
430569,05:22.0,93,1,1
1080678,58:53.0,76,1,1
1102467,07:22.0,44,1,1
794152,44:15.0,10,1,1
1365841,53:48.0,92,1,1
775821,39:25.0,44,1,1
1370169,09:54.0,15,1,1
914152,14:59.0,119,1,1
382460,53:26.0,7,1,1
163700,23:55.0,77,1,1
537828,36:58.0,133,1,1
494791,01:18.0,125,1,1
1063775,22:19.0,90,1,1
290246,15:40.0,45,1,1
430907,01:40.0,88,1,1
871178,45:08.0,127,1,1
390426,42:56.0,103,1,1
566902,54:38.0,94,1,1
1337898,28:53.0,119,1,1
539225,15:41.0,52,1,1
1229494,03:36.0,93,1,1
426015,47:00.0,20,1,1
302022,52:39.0,18,1,1
1398725,39:30.0,81,1,1
381504,18:52.0,47,1,1
1163984,59:54.0,23,1,1
771659,15:00.0,74,1,1
570360,13:17.0,109,1,1
1140031,00:26.0,98,1,1
1165458,35:20.0,93,1,1
1151933,14:09.0,25,1,1
237408,01:18.0,124,1,1
959284,16:18.0,71,1,1
834421,38:11.0,66,1,1
59209,08:01.0,44,1,1
216160,15:06.0,129,1,1
1328944,13:07.0,127,1,1
70570,08:13.0,73,1,1
298235,24:37.0,15,1,1
308563,49:27.0,78,1,1
819210,48:48.0,60,1,1
1402575,06:42.0,107,1,1
580135,29:26.0,87,1,1
795257,15:16.0,44,1,1
68804,06:42.0,138,1,1
550337,08:28.0,22,1,1
417153,53:38.0,21,1,1
680865,29:23.0,65,1,1
987857,57:20.0,62,1,1
640902,09:07.0,135,1,1
784543,35:01.0,79,1,1
1008461,10:04.0,76,1,1
1224104,31:09.0,67,1,1
1303368,50:00.0,72,1,1
301487,38:34.0,48,1,1
1094389,21:20.0,87,1,1
379340,46:55.0,21,1,1
7330,43:29.0,121,1,1
884534,35:03.0,65,1,1
700839,07:24.0,36,1,1
818334,36:41.0,35,1,1
599574,12:17.0,128,1,1
1115637,51:13.0,111,1,1
1226374,06:12.0,7,1,1
490755,22:05.0,52,1,1
558000,55:42.0,84,1,1
964382,54:30.0,31,1,1
1341642,01:54.0,19,1,1
1301479,15:45.0,66,1,1
975683,18:53.0,92,1,1
522428,30:19.0,64,1,1
533357,45:38.0,35,1,1
853860,21:20.0,111,1,1
906134,37:16.0,50,1,1
1159713,08:20.0,46,1,1
45512,38:51.0,103,1,1
1043678,53:51.0,92,1,1
560579,21:24.0,29,1,1
424432,39:39.0,116,1,1
1213112,17:08.0,29,1,1
994979,19:17.0,114,1,1
1130868,33:50.0,113,1,1
396151,56:50.0,135,1,1
610105,05:39.0,87,1,1
912214,26:57.0,91,1,1
1274320,58:24.0,25,1,1
871424,54:23.0,11,1,1
599222,48:20.0,79,1,1
545365,34:40.0,74,1,1
374903,15:04.0,114,1,1
897109,45:36.0,100,1,1
95794,43:42.0,106,1,1
1048836,51:46.0,86,1,1
179034,41:01.0,81,1,1
785001,41:31.0,9,1,1
911693,13:23.0,115,1,1
778509,54:52.0,71,1,1
321109,34:33.0,130,1,1
888739,10:21.0,105,1,1
154454,31:26.0,106,1,1
859462,52:24.0,101,1,1
988441,57:59.0,42,1,1
1162584,50:20.0,65,1,1
710895,51:13.0,44,1,1
954541,13:48.0,44,1,1
1206600,57:32.0,59,1,1
1074644,49:42.0,18,1,1
1194303,49:57.0,128,1,1
1032394,40:04.0,90,1,1
53925,56:49.0,79,1,1
116458,23:14.0,58,1,1
1021202,23:31.0,104,1,1
1271881,56:12.0,72,1,1
348159,30:36.0,38,1,1
748001,34:46.0,81,1,1
261693,50:37.0,32,1,1
15299,58:11.0,124,1,1
476125,40:09.0,51,1,1
97480,39:19.0,65,1,1
297634,23:41.0,12,1,1
387538,05:30.0,77,1,1
1065650,42:44.0,66,1,1
1384613,39:31.0,57,1,1
774424,07:27.0,38,1,1
256781,48:51.0,19,1,1
1405861,58:26.0,121,1,1
164985,44:50.0,117,1,1
427346,40:19.0,134,1,1
523058,24:30.0,15,1,1
389287,21:26.0,7,1,1
995397,54:41.0,17,1,1
1269591,11:03.0,137,1,1
1131970,45:35.0,121,1,1
570586,09:57.0,60,1,1
1304307,22:14.0,86,1,1
693975,22:45.0,44,1,1
1264264,24:31.0,116,1,1
387601,38:19.0,73,1,1
1350315,29:59.0,81,1,1
715841,57:37.0,14,1,1
1062424,01:43.0,62,1,1
1119719,55:01.0,99,1,1
1351148,57:31.0,117,1,1
155977,28:10.0,7,1,1
24662,18:49.0,112,1,1
639826,51:01.0,77,1,1
492384,35:08.0,47,1,1
154503,49:22.0,37,1,1
639780,39:42.0,102,1,1
1020495,45:15.0,134,1,1
285918,28:28.0,121,1,1
202449,23:23.0,118,1,1
1162982,44:35.0,111,1,1
80580,00:44.0,64,1,1
824119,50:57.0,79,1,1
555329,01:55.0,42,1,1
186774,53:46.0,11,1,1
540284,21:05.0,78,1,1
474313,04:00.0,69,1,1
1119553,38:11.0,104,1,1
889801,34:32.0,129,1,1
818254,26:48.0,111,1,1
748035,32:29.0,58,1,1
120036,49:15.0,92,1,1
1066337,53:58.0,37,1,1
213518,38:54.0,77,1,1
564572,31:32.0,63,1,1
1358038,01:29.0,53,1,1
193126,13:11.0,87,1,1
159827,49:01.0,34,1,1
1140878,25:43.0,137,1,1
69880,39:56.0,121,1,1
468096,00:37.0,3,1,1
1402890,06:44.0,119,1,1
416108,17:12.0,95,1,1
1271844,30:25.0,4,1,1
365832,18:40.0,50,1,1
1247679,20:00.0,105,1,1
1219361,38:08.0,124,1,1
942616,50:44.0,115,1,1
261507,40:41.0,36,1,1
55897,14:11.0,6,1,1
1154784,01:13.0,118,1,1
310432,58:03.0,24,1,1
299094,11:10.0,86,1,1
346453,39:48.0,46,1,1
628648,06:55.0,33,1,1
770829,21:20.0,24,1,1
1134369,28:27.0,24,1,1
797487,10:09.0,5,1,1
345560,57:24.0,38,1,1
445245,00:36.0,17,1,1
1373942,26:33.0,73,1,1
1276315,34:01.0,94,1,1
277488,36:30.0,87,1,1
1176865,14:30.0,93,1,1
129940,59:49.0,74,1,1
823349,27:29.0,59,1,1
381564,45:10.0,35,1,1
98499,52:18.0,135,1,1
1042885,53:42.0,122,1,1
1224144,21:34.0,74,1,1
29757,01:20.0,30,1,1
1108664,51:11.0,20,1,1
20815,58:47.0,25,1,1
549321,00:00.0,22,1,1
135997,26:19.0,130,1,1
458856,42:35.0,114,1,1
237262,29:43.0,71,1,1
321756,50:20.0,137,1,1
1326554,53:17.0,20,1,1
1272551,59:44.0,87,1,1
794304,45:36.0,93,1,1
407747,10:30.0,24,1,1
16945,19:09.0,90,1,1
1282976,36:25.0,126,1,1
784769,02:00.0,121,1,1
1337142,27:40.0,106,1,1
957392,00:22.0,103,1,1
767849,46:32.0,14,1,1
232605,31:20.0,127,1,1
134586,13:45.0,119,1,1
768931,30:24.0,115,1,1
1203145,54:07.0,80,1,1
867302,42:13.0,100,1,1
353930,09:31.0,80,1,1
1044986,26:30.0,44,1,1
112253,43:54.0,33,1,1
1288137,07:44.0,138,1,1
1109812,56:42.0,35,1,1
331162,49:12.0,28,1,1
1058657,53:49.0,133,1,1
493320,40:38.0,129,1,1
713408,33:26.0,53,1,1
1241565,18:46.0,18,1,1
560891,50:52.0,16,1,1
567838,30:15.0,73,1,1
667085,22:07.0,91,1,1
916024,52:03.0,84,1,1
796611,27:24.0,117,1,1
401899,12:10.0,84,1,1
588445,20:43.0,38,1,1
744769,17:32.0,6,1,1
17569,39:10.0,127,1,1
468986,04:40.0,121,1,1
392507,45:36.0,39,1,1
598996,24:09.0,126,1,1
83823,13:11.0,87,1,1
307169,47:31.0,26,1,1
880959,57:50.0,62,1,1
165257,12:20.0,14,1,1
384289,44:28.0,15,1,1
1327842,07:25.0,123,1,1
1192245,35:16.0,65,1,1
1082822,46:00.0,91,1,1
1046944,09:57.0,79,1,1
1325114,02:21.0,101,1,1
1252634,24:52.0,125,1,1
923017,53:12.0,16,1,1
1350799,46:45.0,55,1,1
584257,31:33.0,24,1,1
1179152,57:08.0,19,1,1
1315376,43:49.0,11,1,1
641366,23:58.0,111,1,1
1096075,48:36.0,72,1,1
242861,37:40.0,46,1,1
315951,03:01.0,123,1,1
450950,58:22.0,92,1,1
143411,42:03.0,38,1,1
454731,53:19.0,117,1,1
1366259,38:03.0,109,1,1
1250550,39:56.0,125,1,1
1369176,03:30.0,74,1,1
567071,58:13.0,18,1,1
1207662,48:21.0,125,1,1
77268,55:52.0,18,1,1
597161,40:51.0,133,1,1
1166248,44:25.0,113,1,1
1000057,04:37.0,71,1,1
1043386,37:24.0,71,1,1
1094034,30:33.0,42,1,1
632538,00:52.0,38,1,1
193936,34:11.0,38,1,1
483098,09:51.0,111,1,1
1221273,07:57.0,74,1,1
924176,50:57.0,57,1,1
1297168,16:58.0,48,1,1
60099,13:12.0,126,1,1
702070,19:43.0,57,1,1
876319,22:57.0,30,1,1
553772,45:48.0,19,1,1
872005,53:55.0,129,1,1
1008793,23:15.0,82,1,1
540350,47:37.0,32,1,1
747952,31:00.0,8,1,1
720275,16:56.0,138,1,1
1154973,24:00.0,135,1,1
306731,53:52.0,56,1,1
561220,14:18.0,118,1,1
62701,22:31.0,123,1,1
670832,23:38.0,122,1,1
570944,42:59.0,113,1,1
78476,10:48.0,51,1,1
491737,00:40.0,37,1,1
185483,04:37.0,120,1,1
327372,09:25.0,75,1,1
1332508,20:00.0,100,1,1
646169,57:37.0,137,1,1
555773,14:33.0,132,1,1
1281645,20:07.0,114,1,1
1237629,25:35.0,46,1,1
959808,04:15.0,19,1,1
103408,14:15.0,68,1,1
73501,29:28.0,68,1,1
1041299,13:11.0,105,1,1
1005052,46:00.0,82,1,1
1096676,51:11.0,121,1,1
221055,27:52.0,74,1,1
74483,38:36.0,105,1,1
4061,54:44.0,125,1,1
121370,25:05.0,99,1,1
340007,40:16.0,51,1,1
156973,42:16.0,107,1,1
1090044,43:12.0,80,1,1
290203,58:18.0,47,1,1
519955,37:31.0,36,1,1
372447,07:35.0,11,1,1
729641,26:28.0,10,1,1
485995,07:15.0,54,1,1
186588,32:49.0,103,1,1
60497,09:57.0,72,1,1
989085,32:21.0,104,1,1
300259,00:42.0,85,1,1
552564,38:55.0,124,1,1
1057266,40:20.0,67,1,1
339944,13:46.0,74,1,1
1176032,27:00.0,57,1,1
1187748,24:48.0,93,1,1
1368280,41:59.0,5,1,1
747251,51:28.0,59,1,1
507612,53:31.0,7,1,1
911447,02:23.0,25,1,1
23497,07:00.0,125,1,1
29531,47:38.0,113,1,1
887451,29:13.0,36,1,1
668937,47:59.0,22,1,1
521014,56:29.0,135,1,1
1106563,09:09.0,19,1,1
236392,42:37.0,75,1,1
874524,03:05.0,71,1,1
1295047,13:43.0,131,1,1
1269056,10:40.0,92,1,1
1402363,01:21.0,101,1,1
37191,01:43.0,4,1,1
99661,00:50.0,127,1,1
306462,36:53.0,88,1,1
211122,06:42.0,20,1,1
851049,52:59.0,111,1,1
1320394,15:29.0,37,1,1
1108790,37:56.0,69,1,1
1032211,53:20.0,67,1,1
68449,57:08.0,88,1,1
771722,17:42.0,43,1,1
122598,40:15.0,43,1,1
386187,54:24.0,24,1,1
418229,32:03.0,4,1,1
1328532,42:47.0,50,1,1
1025839,55:57.0,88,1,1
441641,01:26.0,135,1,1
1019032,45:42.0,81,1,1
534814,10:02.0,49,1,1
325188,34:01.0,54,1,1
73819,04:28.0,45,1,1
1265054,56:26.0,31,1,1
99160,21:09.0,6,1,1
94832,38:43.0,118,1,1
30633,35:26.0,73,1,1
1090413,20:45.0,127,1,1
238722,28:19.0,66,1,1
770282,28:20.0,106,1,1
1153702,58:18.0,94,1,1
341418,39:00.0,54,1,1
1255316,26:52.0,30,1,1
581183,59:47.0,73,1,1
1295021,27:10.0,55,1,1
823143,20:43.0,105,1,1
1396541,23:43.0,6,1,1
1111661,43:08.0,64,1,1
264361,05:18.0,37,1,1
1192199,40:55.0,109,1,1
1172723,15:04.0,57,1,1
1352445,47:15.0,32,1,1
573311,50:54.0,95,1,1
124971,16:28.0,28,1,1
1381267,51:31.0,11,1,1
6265,53:38.0,59,1,1
361066,06:20.0,41,1,1
1298376,14:16.0,124,1,1
570583,42:35.0,58,1,1
996891,37:03.0,87,1,1
781666,05:26.0,57,1,1
466805,08:12.0,55,1,1
893113,55:37.0,107,1,1
843246,46:54.0,4,1,1
503891,40:59.0,98,1,1
1153138,28:18.0,93,1,1
311640,55:47.0,32,1,1
793866,56:24.0,16,1,1
1378931,19:46.0,4,1,1
601615,51:11.0,109,1,1
57088,46:45.0,57,1,1
190644,54:36.0,19,1,1
1009812,00:49.0,93,1,1
753425,00:34.0,121,1,1
806787,26:26.0,117,1,1
93232,14:22.0,134,1,1
88841,13:17.0,108,1,1
54672,03:34.0,136,1,1
1065793,28:42.0,128,1,1
767789,54:32.0,74,1,1
1146520,12:03.0,43,1,1
229502,53:27.0,13,1,1
877212,46:46.0,134,1,1
527506,37:21.0,134,1,1
1179782,51:40.0,50,1,1
628362,46:18.0,94,1,1
379864,24:43.0,107,1,1
55843,31:14.0,122,1,1
208452,56:45.0,85,1,1
237434,13:51.0,87,1,1
628803,32:45.0,125,1,1
1136622,37:15.0,122,1,1
39985,53:08.0,18,1,1
515716,17:37.0,23,1,1
1220741,32:43.0,51,1,1
809043,11:55.0,52,1,1
605517,29:49.0,49,1,1
1025012,11:03.0,12,1,1
1330284,08:24.0,9,1,1
875263,58:49.0,88,1,1
1300254,21:41.0,35,1,1
294377,50:00.0,49,1,1
946269,02:29.0,88,1,1
1160346,33:52.0,33,1,1
484584,52:53.0,21,1,1
381825,18:31.0,74,1,1
567535,06:30.0,35,1,1
1349720,38:16.0,59,1,1
1404894,03:40.0,10,1,1
1000767,56:51.0,108,1,1
1267748,47:30.0,53,1,1
1190064,24:04.0,124,1,1
1168816,05:02.0,57,1,1
840427,07:38.0,50,1,1
862608,09:42.0,43,1,1
546805,07:11.0,121,1,1
420548,16:43.0,61,1,1
1058185,11:55.0,52,1,1
430186,57:47.0,94,1,1
840029,00:50.0,36,1,1
862751,01:19.0,22,1,1
370541,31:39.0,135,1,1
1306457,24:16.0,102,1,1
335768,48:00.0,83,1,1
493930,52:23.0,22,1,1
672066,12:40.0,2,1,1
745007,58:46.0,43,1,1
347819,01:00.0,134,1,1
824918,25:44.0,125,1,1
1279985,59:36.0,95,1,1
1099519,40:58.0,9,1,1
1154309,55:44.0,94,1,1
151280,33:49.0,28,1,1
109826,11:03.0,135,1,1
986764,55:05.0,92,1,1
503542,48:44.0,127,1,1
1124617,01:49.0,113,1,1
966535,04:33.0,50,1,1
724403,26:34.0,7,1,1
41903,41:53.0,87,1,1
515719,05:38.0,43,1,1
1383726,41:24.0,11,1,1
571677,02:47.0,134,1,1
1086034,19:24.0,77,1,1
428022,57:11.0,45,1,1
508929,08:17.0,135,1,1
973946,35:30.0,94,1,1
1317031,03:29.0,88,1,1
3048,46:02.0,8,1,1
674233,35:02.0,115,1,1
975652,07:14.0,60,1,1
1157950,54:35.0,54,1,1
47433,43:22.0,3,1,1
16158,22:15.0,102,1,1
814619,05:05.0,96,1,1
516778,40:24.0,32,1,1
614943,40:05.0,42,1,1
1351930,49:19.0,5,1,1
951347,46:29.0,102,1,1
341098,22:30.0,101,1,1
1330682,33:35.0,66,1,1
329044,04:31.0,52,1,1
371540,17:37.0,58,1,1
976190,47:58.0,136,1,1
1340231,00:36.0,42,1,1
611548,24:01.0,108,1,1
747695,36:37.0,24,1,1
463917,30:38.0,127,1,1
893345,00:41.0,23,1,1
1140386,50:10.0,3,1,1
1267997,07:30.0,107,1,1
312233,17:40.0,43,1,1
731943,53:35.0,135,1,1
742889,05:55.0,4,1,1
477505,17:04.0,118,1,1
374076,18:15.0,57,1,1
563081,58:50.0,58,1,1
811745,21:41.0,24,1,1
80964,56:54.0,22,1,1
1269683,02:19.0,93,1,1
263783,38:14.0,38,1,1
1282441,38:43.0,85,1,1
812624,57:38.0,129,1,1
623908,55:26.0,83,1,1
419532,20:45.0,85,1,1
390933,48:09.0,11,1,1
223972,29:54.0,37,1,1
281161,56:32.0,17,1,1
475447,04:10.0,123,1,1
820530,24:12.0,132,1,1
21070,43:20.0,73,1,1
993674,08:13.0,62,1,1
526081,24:33.0,59,1,1
485812,01:37.0,6,1,1
291938,16:31.0,122,1,1
123291,20:21.0,112,1,1
827191,13:17.0,66,1,1
989283,56:07.0,58,1,1
1293619,41:23.0,55,1,1
563665,15:47.0,55,1,1
1164136,35:44.0,52,1,1
769790,38:33.0,88,1,1
411703,53:43.0,106,1,1
831413,29:21.0,95,1,1
1117312,44:24.0,38,1,1
1256988,15:30.0,129,1,1
769006,27:48.0,91,1,1
721641,40:10.0,87,1,1
1396315,35:42.0,48,1,1
466834,12:34.0,15,1,1
237497,30:45.0,125,1,1
132823,07:44.0,67,1,1
983850,15:25.0,107,1,1
8083,32:38.0,2,1,1
1371841,45:06.0,135,1,1
667217,25:37.0,102,1,1
65149,51:35.0,113,1,1
1045905,57:47.0,66,1,1
291984,06:01.0,56,1,1
820759,22:52.0,119,1,1
6855,40:36.0,52,1,1
328795,50:30.0,93,1,1
1311266,05:17.0,134,1,1
299518,26:31.0,85,1,1
1327559,05:55.0,9,1,1
88183,40:13.0,44,1,1
110905,26:41.0,33,1,1
1116522,48:31.0,65,1,1
496489,19:51.0,52,1,1
595321,48:57.0,108,1,1
802259,21:52.0,106,1,1
680221,41:09.0,26,1,1
1029094,37:10.0,78,1,1
905751,21:08.0,10,1,1
1362292,46:02.0,58,1,1
131595,23:14.0,55,1,1
731376,46:18.0,43,1,1
904185,25:10.0,24,1,1
478902,06:51.0,8,1,1
131764,50:52.0,9,1,1
1172288,48:11.0,124,1,1
997690,19:22.0,19,1,1
1047431,58:33.0,67,1,1
1229254,25:19.0,38,1,1
566725,30:06.0,4,1,1
593775,16:08.0,127,1,1
982605,20:29.0,75,1,1
1222464,59:33.0,86,1,1
503671,47:11.0,84,1,1
1129898,39:13.0,28,1,1
533967,47:27.0,64,1,1
555215,44:54.0,100,1,1
770188,20:18.0,87,1,1
1168756,27:19.0,128,1,1
330959,01:21.0,127,1,1
332997,33:59.0,104,1,1
544724,32:02.0,126,1,1
668637,09:32.0,115,1,1
75826,16:17.0,52,1,1
586891,18:31.0,15,1,1
350733,38:21.0,10,1,1
1027328,06:30.0,67,1,1
1357134,18:13.0,52,1,1
782325,51:31.0,36,1,1
191632,01:57.0,21,1,1
169803,44:37.0,58,1,1
936737,01:05.0,108,1,1
875801,59:56.0,95,1,1
622534,50:55.0,45,1,1
1180266,30:51.0,135,1,1
1124488,26:22.0,74,1,1
1305292,55:05.0,72,1,1
1071627,15:03.0,51,1,1
359890,11:28.0,42,1,1
122478,25:45.0,13,1,1
441527,59:02.0,61,1,1
1104056,31:05.0,53,1,1
450873,12:41.0,102,1,1
479005,54:24.0,46,1,1
52305,38:47.0,32,1,1
98093,53:45.0,29,1,1
561581,09:21.0,17,1,1
1032380,17:55.0,30,1,1
59776,04:15.0,55,1,1
531869,37:49.0,88,1,1
298539,23:18.0,28,1,1
519586,34:22.0,22,1,1
491245,23:57.0,133,1,1
602875,27:05.0,114,1,1
1090857,04:37.0,107,1,1
458069,22:33.0,44,1,1
987534,25:32.0,42,1,1
213378,48:43.0,25,1,1
151077,08:03.0,16,1,1
474972,28:01.0,133,1,1
312771,32:52.0,78,1,1
716683,46:26.0,18,1,1
1082536,12:34.0,14,1,1
1388913,03:23.0,126,1,1
899963,34:28.0,71,1,1
253756,42:59.0,136,1,1
222575,04:52.0,78,1,1
171174,17:26.0,64,1,1
289113,17:18.0,15,1,1
1202318,30:52.0,128,1,1
411182,29:43.0,78,1,1
695604,55:52.0,95,1,1
902711,19:33.0,36,1,1
633626,56:10.0,7,1,1
17970,17:52.0,7,1,1
1347891,14:22.0,76,1,1
147808,39:21.0,45,1,1
1133645,25:37.0,127,1,1
10539,24:46.0,119,1,1
273853,33:40.0,24,1,1
743198,27:39.0,9,1,1
951702,27:36.0,137,1,1
1032778,46:06.0,129,1,1
1107485,57:25.0,50,1,1
1218239,31:59.0,118,1,1
440136,41:08.0,75,1,1
481481,36:21.0,126,1,1
21302,26:44.0,108,1,1
629925,28:07.0,85,1,1
1277990,40:45.0,42,1,1
674356,43:43.0,52,1,1
1081431,43:02.0,8,1,1
465669,40:57.0,16,1,1
846581,50:23.0,123,1,1
816889,40:09.0,29,1,1
1134627,24:01.0,25,1,1
949077,42:12.0,8,1,1
651173,07:59.0,106,1,1
357740,46:26.0,33,1,1
1379149,25:10.0,17,1,1
732066,40:56.0,136,1,1
286780,49:58.0,103,1,1
815678,57:48.0,18,1,1
1362813,33:39.0,94,1,1
1046904,19:44.0,78,1,1
1078208,00:37.0,75,1,1
640476,45:04.0,11,1,1
400737,34:06.0,121,1,1
1166904,22:16.0,75,1,1
26872,23:11.0,97,1,1
114403,56:55.0,46,1,1
1047637,44:11.0,20,1,1
42192,38:08.0,136,1,1
1224814,40:05.0,136,1,1
820902,32:57.0,88,1,1
1293141,22:27.0,45,1,1
70888,08:57.0,35,1,1
798349,38:22.0,69,1,1
294706,19:38.0,46,1,1
238270,33:09.0,1,1,1
308506,50:48.0,70,1,1
491657,08:06.0,91,1,1
518461,02:53.0,58,1,1
3174,46:52.0,29,1,1
385071,16:50.0,81,1,1
761655,34:57.0,129,1,1
914613,00:59.0,57,1,1
1323354,32:04.0,81,1,1
47582,26:08.0,50,1,1
1017859,19:14.0,87,1,1
181771,34:24.0,84,1,1
1276175,06:15.0,113,1,1
974673,49:58.0,53,1,1
1158076,31:08.0,123,1,1
187536,08:51.0,18,1,1
906707,56:35.0,9,1,1
1083369,33:00.0,94,1,1
43775,34:51.0,94,1,1
204101,53:56.0,61,1,1
196902,41:23.0,72,1,1
379698,58:45.0,60,1,1
652361,54:56.0,50,1,1
1328266,29:53.0,122,1,1
1292703,20:45.0,137,1,1
1146423,35:40.0,134,1,1
731625,24:09.0,51,1,1
650526,31:41.0,9,1,1
188120,31:45.0,117,1,1
348755,08:04.0,100,1,1
1349746,44:09.0,18,1,1
1298797,14:13.0,134,1,1
580917,50:49.0,127,1,1
1043498,02:13.0,65,1,1
192511,36:41.0,54,1,1
404945,10:41.0,51,1,1
446044,25:40.0,95,1,1
631757,46:03.0,48,1,1
1297469,50:35.0,88,1,1
356329,32:47.0,11,1,1
890915,47:08.0,131,1,1
166371,59:06.0,109,1,1
305506,36:19.0,102,1,1
1040266,57:55.0,44,1,1
183620,45:08.0,111,1,1
1242255,57:59.0,79,1,1
695747,27:02.0,86,1,1
231131,55:16.0,26,1,1
235067,41:14.0,81,1,1
233733,29:59.0,13,1,1
969200,03:13.0,123,1,1
674207,50:48.0,87,1,1
244556,29:51.0,46,1,1
567183,16:45.0,46,1,1
1196748,34:36.0,53,1,1
81688,59:09.0,109,1,1
869123,29:21.0,103,1,1
1213184,47:27.0,100,1,1
871971,02:43.0,97,1,1
328466,30:44.0,136,1,1
1172583,20:32.0,126,1,1
830328,38:07.0,53,1,1
641790,07:42.0,52,1,1
561441,26:01.0,94,1,1
374477,05:22.0,47,1,1
257291,05:57.0,60,1,1
158090,02:06.0,108,1,1
943123,35:57.0,59,1,1
1239490,17:42.0,82,1,1
495095,11:53.0,22,1,1
644346,19:03.0,110,1,1
824071,06:38.0,59,1,1
1093771,04:50.0,50,1,1
217712,05:32.0,93,1,1
987431,09:18.0,53,1,1
118319,36:38.0,14,1,1
1096542,06:30.0,126,1,1
218871,12:09.0,124,1,1
812764,25:03.0,74,1,1
1117667,20:18.0,60,1,1
1239805,06:55.0,94,1,1
780301,27:13.0,38,1,1
1027308,34:11.0,130,1,1
1242822,12:45.0,72,1,1
1360085,39:11.0,109,1,1
1025490,10:32.0,84,1,1
421656,49:15.0,39,1,1
325157,46:57.0,7,1,1
856826,21:30.0,79,1,1
764672,22:21.0,51,1,1
359094,53:06.0,93,1,1
72783,31:54.0,35,1,1
856949,02:14.0,86,1,1
787440,49:19.0,21,1,1
556360,45:06.0,5,1,1
749501,25:35.0,11,1,1
209591,58:00.0,125,1,1
783364,36:06.0,46,1,1
1182324,37:52.0,32,1,1
67370,16:18.0,67,1,1
274981,48:20.0,4,1,1
679892,32:30.0,87,1,1
516157,56:47.0,31,1,1
682534,44:06.0,51,1,1
1311741,49:12.0,103,1,1
302094,01:09.0,44,1,1
1132858,12:36.0,1,1,1
436967,46:49.0,14,1,1
5939,09:30.0,9,1,1
764821,35:37.0,94,1,1
257912,21:09.0,32,1,1
771313,40:45.0,9,1,1
357597,42:34.0,135,1,1
32119,10:02.0,119,1,1
377073,48:16.0,112,1,1
783905,17:07.0,105,1,1
1169792,41:45.0,63,1,1
363402,51:01.0,32,1,1
603702,43:52.0,123,1,1
800138,50:50.0,43,1,1
550243,21:47.0,43,1,1
824775,07:57.0,14,1,1
208678,45:55.0,108,1,1
621312,07:09.0,35,1,1
